id,name,surname,adress,birthDate,phoneNumber,sex
2160,Ivan,Bilenko,Lviv,2009-06-25 00:00:00,380315094480,m
2161,Daryna,Hrytsenko,Pynyani,2013-01-12 00:00:00,380116107667,f
2162,Yevhen,Vasylchenko,Kyiv,2007-04-26 00:00:00,380935733628,m
2163,Zhanna,Sydorenko,Strii,2012-02-05 00:00:00,380831331080,f
2164,Pavlo,Usenko,Kyiv,2011-08-29 00:00:00,380470407469,m
2165,Svitlana,Usenko,Frankivsk,2009-07-08 00:00:00,380160132767,f
2166,Yevhen,Tkachenko,Rivne,2011-02-12 00:00:00,380420639658,m
2167,Svitlana,Hrytsenko,Rivne,2007-12-29 00:00:00,380812661746,f
2168,Fedir,Vasylchenko,Frankivsk,2010-01-01 00:00:00,380296963925,m
2169,Kateryna,Usenko,Frankivsk,2014-08-04 00:00:00,380388914386,f
2170,Yevhen,Bilenko,Pynyani,2013-02-16 00:00:00,380374409027,m
2171,Kateryna,Romanchuko,Strii,2016-05-20 00:00:00,380164389366,f
2172,Oleh,Balanenko,Frankivsk,2012-02-25 00:00:00,380764866101,m
2173,Nataliia,Nesterenko,Frankivsk,2012-10-12 00:00:00,380059272214,f
2174,Vitalii,Antonenko,Sambir,2011-08-21 00:00:00,380567378990,m
2175,Larysa,Kovalko,Lviv,2015-04-05 00:00:00,380230879449,f
2176,Vitalii,Antonenko,Pynyani,2010-04-28 00:00:00,380740398013,m
2177,Kateryna,Melko,Kyiv,2014-05-21 00:00:00,380162881890,f
2178,Roman,Pavlenko,Kyiv,2015-06-18 00:00:00,380841098998,m
2179,Nataliia,Bilenko,Sambir,2008-03-04 00:00:00,380207672919,f
2180,Oleh,Vasylchenko,Rivne,2015-07-10 00:00:00,380852424348,m
2181,Mariia,Yevdokymenko,Frankivsk,2012-08-28 00:00:00,380108201393,f
2182,Vitalii,Nesterenko,Frankivsk,2011-04-18 00:00:00,380816100794,m
2183,Kateryna,Kovalenko,Sambir,2007-08-27 00:00:00,380491275111,f
2184,Andrii,Tkachenko,Frankivsk,2011-03-17 00:00:00,380612246891,m
2185,Kateryna,Romanchuko,Rivne,2010-08-05 00:00:00,380547880286,f
2186,Oleh,Bilenko,Odesa,2012-03-24 00:00:00,380132605690,m
2187,Zhanna,Pavlenko,Pynyani,2007-09-02 00:00:00,380565289107,f
2188,Roman,Usenko,Rivne,2014-11-28 00:00:00,380944605597,m
2189,Kateryna,Danylenko,Lviv,2011-09-29 00:00:00,380522536908,f
2190,Oleh,Yevdokymenko,Rivne,2014-03-07 00:00:00,380612453176,m
2191,Veronika,Pavlenko,Frankivsk,2008-08-11 00:00:00,380313717275,f
2192,Yevhen,Ivanchenko,Lviv,2015-04-27 00:00:00,380147089919,m
2193,Kateryna,Sydorenko,Strii,2014-07-13 00:00:00,380708135473,f
2194,Oleh,Hrytsenko,Pynyani,2015-02-26 00:00:00,380831743383,m
2195,Svitlana,Kovalenko,Frankivsk,2010-11-05 00:00:00,380560718994,f
2196,Andrii,Sydorenko,Pynyani,2011-05-01 00:00:00,380803807971,m
2197,Halyna,Oleksiyenko,Pynyani,2012-03-23 00:00:00,380846162516,f
2198,Fedir,Romanchuko,Kyiv,2013-01-12 00:00:00,380605821320,m
2199,Larysa,Lysenko,Lviv,2013-09-25 00:00:00,380893710195,f
2200,Vitalii,Oleksiyenko,Rivne,2013-05-04 00:00:00,380515902282,m
2201,Zhanna,Lysenko,Kyiv,2011-04-18 00:00:00,380631566055,f
2202,Roman,Usenko,Pynyani,2011-05-21 00:00:00,380897548196,m
2203,Halyna,Kovalenko,Frankivsk,2014-06-14 00:00:00,380871436096,f
2204,Ivan,Pavlenko,Sambir,2016-04-29 00:00:00,380900354581,m
2205,Halyna,Oleksiyenko,Sambir,2009-11-10 00:00:00,380424374676,f
2206,Roman,Lysenko,Kyiv,2013-08-02 00:00:00,380569265888,m
2207,Daryna,Yevdokymenko,Odesa,2007-01-17 00:00:00,380267511045,f
2208,Pavlo,Usenko,Lviv,2007-06-13 00:00:00,380305987032,m
2209,Zhanna,Bilenko,Frankivsk,2008-02-03 00:00:00,380253738228,f
2210,Bohdan,Lysenko,Odesa,2008-06-25 00:00:00,380703701378,m
2211,Daryna,Danylenko,Odesa,2010-04-28 00:00:00,380640161606,f
2212,Andrii,Vasylchenko,Kyiv,2009-06-10 00:00:00,380126119948,m
2213,Zhanna,Usenko,Pynyani,2007-05-31 00:00:00,380307907131,f
2214,Andrii,Romanchuko,Kyiv,2014-02-08 00:00:00,380160161676,m
2215,Nataliia,Kovalko,Odesa,2012-07-01 00:00:00,380309399125,f
2216,Bohdan,Vasylchenko,Pynyani,2015-03-10 00:00:00,380248583783,m
2217,Daryna,Nesterenko,Odesa,2015-02-25 00:00:00,380784599178,f
2218,Ivan,Pavlenko,Lviv,2016-10-31 00:00:00,380751037940,m
2219,Svitlana,Hrytsenko,Pynyani,2009-03-17 00:00:00,380483025492,f
2220,Oleh,Vasylchenko,Kyiv,2016-11-20 00:00:00,380109149489,m
2221,Larysa,Oleksiyenko,Rivne,2013-07-14 00:00:00,380596210653,f
2222,Ivan,Kovalenko,Odesa,2012-08-26 00:00:00,380704517163,m
2223,Larysa,Balanenko,Rivne,2008-09-16 00:00:00,380764077498,f
2224,Fedir,Kovalenko,Frankivsk,2010-01-29 00:00:00,380016036227,m
2225,Mariia,Ivanchenko,Frankivsk,2011-09-14 00:00:00,380558135736,f
2226,Ivan,Lysenko,Odesa,2013-11-12 00:00:00,380338621949,m
2227,Daryna,Danylenko,Odesa,2010-01-05 00:00:00,380198813185,f
2228,Yevhen,Kovalko,Lviv,2014-10-17 00:00:00,380992334259,m
2229,Zhanna,Romanchuko,Odesa,2010-11-22 00:00:00,380920056292,f
2230,Ivan,Pavlenko,Frankivsk,2016-12-19 00:00:00,380942018991,m
2231,Nataliia,Romanchuko,Odesa,2008-08-20 00:00:00,380445361051,f
2232,Roman,Pavlenko,Frankivsk,2009-05-29 00:00:00,380546980917,m
2233,Mariia,Vasylchenko,Pynyani,2010-12-09 00:00:00,380740200093,f
2234,Ivan,Hrytsenko,Sambir,2015-01-27 00:00:00,380329015367,m
2235,Veronika,Danylenko,Lviv,2008-01-13 00:00:00,380857321211,f
2236,Vitalii,Antonenko,Lviv,2012-03-31 00:00:00,380770740100,m
2237,Kateryna,Balanenko,Pynyani,2007-04-02 00:00:00,380000674900,f
2238,Yevhen,Pavlenko,Rivne,2012-01-11 00:00:00,380299164970,m
2239,Veronika,Kovalenko,Frankivsk,2013-10-15 00:00:00,380532699813,f
2240,Yevhen,Antonenko,Kyiv,2012-12-24 00:00:00,380658418483,m
2241,Veronika,Nesterenko,Frankivsk,2013-06-29 00:00:00,380814242792,f
2242,Andrii,Hrytsenko,Lviv,2015-06-27 00:00:00,380814796694,m
2243,Kateryna,Romanchuko,Frankivsk,2011-10-24 00:00:00,380565362492,f
2244,Ivan,Oleksiyenko,Frankivsk,2014-04-28 00:00:00,380210305690,m
2245,Veronika,Oleksiyenko,Lviv,2015-01-28 00:00:00,380821948949,f
2246,Yevhen,Kovalenko,Frankivsk,2011-03-31 00:00:00,380908899615,m
2247,Svitlana,Danylenko,Sambir,2013-10-20 00:00:00,380021800403,f
2248,Ivan,Usenko,Sambir,2011-02-23 00:00:00,380276170727,m
2249,Mariia,Kovalko,Strii,2009-07-20 00:00:00,380785839471,f
2250,Ivan,Kovalko,Odesa,2011-02-11 00:00:00,380110648843,m
2251,Mariia,Yevdokymenko,Pynyani,2010-02-07 00:00:00,380053693590,f
2252,Pavlo,Kovalko,Odesa,2011-12-16 00:00:00,380576992018,m
2253,Veronika,Danylenko,Strii,2008-08-20 00:00:00,380410484602,f
2254,Andrii,Yevdokymenko,Odesa,2015-09-26 00:00:00,380132192479,m
2255,Kateryna,Usenko,Sambir,2015-07-24 00:00:00,380782269949,f
2256,Pavlo,Antonenko,Sambir,2008-08-25 00:00:00,380971065597,m
2257,Mariia,Yevdokymenko,Pynyani,2015-10-04 00:00:00,380624402974,f
2258,Andrii,Danylenko,Lviv,2008-04-27 00:00:00,380195429265,m
2259,Veronika,Fedorenko,Strii,2010-04-23 00:00:00,380336120148,f
2260,Bohdan,Hrytsenko,Sambir,2013-04-30 00:00:00,380407097205,m
2261,Veronika,Fedorenko,Sambir,2012-06-20 00:00:00,380394564269,f
2262,Andrii,Nesterenko,Lviv,2014-02-20 00:00:00,380338109899,m
2263,Halyna,Yevdokymenko,Rivne,2009-05-31 00:00:00,380725703506,f
2264,Bohdan,Hrytsenko,Pynyani,2011-08-02 00:00:00,380577913750,m
2265,Mariia,Romanchuko,Pynyani,2015-09-25 00:00:00,380470191169,f
2266,Roman,Lysenko,Odesa,2007-05-24 00:00:00,380085953399,m
2267,Daryna,Kovalenko,Strii,2015-06-04 00:00:00,380938689119,f
2268,Andrii,Tkachenko,Odesa,2012-08-12 00:00:00,380003905388,m
2269,Mariia,Kovalenko,Strii,2010-04-06 00:00:00,380292447021,f
2270,Ivan,Lysenko,Strii,2009-04-17 00:00:00,380461297410,m
2271,Veronika,Sydorenko,Odesa,2015-11-02 00:00:00,380841015553,f
2272,Pavlo,Melko,Rivne,2010-03-27 00:00:00,380727735436,m
2273,Daryna,Kovalko,Odesa,2008-10-06 00:00:00,380289826093,f
2274,Vitalii,Vasylchenko,Frankivsk,2011-09-07 00:00:00,380970287274,m
2275,Zhanna,Antonenko,Rivne,2016-01-28 00:00:00,380088893091,f
2276,Pavlo,Vasylchenko,Frankivsk,2010-08-02 00:00:00,380069956626,m
2277,Mariia,Bilenko,Sambir,2013-06-09 00:00:00,380534305771,f
2278,Ivan,Oleksiyenko,Rivne,2012-12-30 00:00:00,380034373668,m
2279,Mariia,Oleksiyenko,Strii,2007-11-20 00:00:00,380303548534,f
2280,Pavlo,Usenko,Kyiv,2013-01-30 00:00:00,380928733985,m
2281,Daryna,Ivanchenko,Pynyani,2010-12-02 00:00:00,380756808625,f
2282,Fedir,Bilenko,Rivne,2011-01-12 00:00:00,380142142218,m
2283,Zhanna,Pavlenko,Odesa,2011-06-25 00:00:00,380800749232,f
2284,Bohdan,Yevdokymenko,Lviv,2008-09-06 00:00:00,380844415923,m
2285,Zhanna,Hrytsenko,Sambir,2014-05-18 00:00:00,380488418906,f
2286,Yevhen,Yevdokymenko,Odesa,2008-11-11 00:00:00,380334674139,m
2287,Zhanna,Bilenko,Rivne,2010-05-01 00:00:00,380440900002,f
2288,Ivan,Usenko,Pynyani,2013-12-18 00:00:00,380240140196,m
2289,Larysa,Antonenko,Lviv,2014-12-31 00:00:00,380328933838,f
2290,Bohdan,Usenko,Rivne,2011-02-21 00:00:00,380413781619,m
2291,Nataliia,Antonenko,Lviv,2010-08-04 00:00:00,380585157266,f
2292,Bohdan,Fedorenko,Sambir,2011-11-24 00:00:00,380594331086,m
2293,Halyna,Yevdokymenko,Odesa,2009-10-08 00:00:00,380791744047,f
2294,Bohdan,Balanenko,Pynyani,2008-10-20 00:00:00,380842115026,m
2295,Halyna,Hrytsenko,Frankivsk,2010-02-15 00:00:00,380376425862,f
2296,Pavlo,Nesterenko,Odesa,2015-07-05 00:00:00,380955772706,m
2297,Veronika,Tkachenko,Frankivsk,2010-07-07 00:00:00,380485382931,f
2298,Fedir,Kovalenko,Frankivsk,2011-09-29 00:00:00,380229870068,m
2299,Larysa,Romanchuko,Rivne,2012-08-14 00:00:00,380244567521,f
2300,Ivan,Antonenko,Kyiv,2013-01-04 00:00:00,380107860695,m
2301,Mariia,Lysenko,Strii,2013-10-17 00:00:00,380255328439,f
2302,Oleh,Yevdokymenko,Lviv,2011-08-12 00:00:00,380716051037,m
2303,Zhanna,Usenko,Sambir,2015-12-15 00:00:00,380197526855,f
2304,Andrii,Danylenko,Kyiv,2007-06-21 00:00:00,380874106531,m
2305,Zhanna,Fedorenko,Odesa,2014-05-13 00:00:00,380958408902,f
2306,Yevhen,Antonenko,Lviv,2015-04-18 00:00:00,380784138114,m
2307,Veronika,Danylenko,Rivne,2012-12-22 00:00:00,380396061296,f
2308,Ivan,Balanenko,Pynyani,2012-09-13 00:00:00,380134882049,m
2309,Halyna,Balanenko,Frankivsk,2014-06-17 00:00:00,380868650502,f
2310,Bohdan,Balanenko,Frankivsk,2015-05-03 00:00:00,380371310798,m
2311,Nataliia,Pavlenko,Strii,2010-10-27 00:00:00,380071513616,f
2312,Roman,Hrytsenko,Lviv,2016-05-27 00:00:00,380668847941,m
2313,Larysa,Bilenko,Sambir,2015-10-29 00:00:00,380491942776,f
2314,Ivan,Romanchuko,Strii,2015-11-04 00:00:00,380433096870,m
2315,Zhanna,Danylenko,Sambir,2011-04-03 00:00:00,380785693087,f
2316,Bohdan,Ivanchenko,Lviv,2008-08-26 00:00:00,380049463880,m
2317,Svitlana,Kovalko,Strii,2015-04-08 00:00:00,380796001580,f
2318,Roman,Antonenko,Odesa,2007-09-24 00:00:00,380997823276,m
2319,Daryna,Kovalko,Rivne,2012-09-03 00:00:00,380957501597,f
2320,Vitalii,Kovalenko,Rivne,2008-07-20 00:00:00,380062995147,m
2321,Kateryna,Kovalenko,Frankivsk,2007-12-31 00:00:00,380374205864,f
2322,Ivan,Danylenko,Strii,2007-04-17 00:00:00,380753918415,m
2323,Daryna,Hrytsenko,Strii,2010-01-07 00:00:00,380649721098,f
2324,Ivan,Ivanchenko,Kyiv,2012-03-08 00:00:00,380136843561,m
2325,Veronika,Bilenko,Sambir,2012-11-25 00:00:00,380447446361,f
2326,Pavlo,Pavlenko,Pynyani,2007-02-14 00:00:00,380623028419,m
2327,Nataliia,Kovalko,Kyiv,2011-04-20 00:00:00,380792271411,f
2328,Roman,Vasylchenko,Pynyani,2015-07-02 00:00:00,380048712376,m
2329,Zhanna,Yevdokymenko,Lviv,2007-05-05 00:00:00,380416753175,f
2330,Roman,Danylenko,Sambir,2011-09-06 00:00:00,380893664556,m
2331,Daryna,Yevdokymenko,Strii,2016-03-19 00:00:00,380102073749,f
2332,Pavlo,Kovalenko,Sambir,2010-09-07 00:00:00,380012150819,m
2333,Larysa,Oleksiyenko,Kyiv,2010-04-25 00:00:00,380536169590,f
2334,Bohdan,Pavlenko,Frankivsk,2014-06-25 00:00:00,380656136298,m
2335,Halyna,Kovalenko,Rivne,2012-11-12 00:00:00,380976679288,f
2336,Bohdan,Bilenko,Rivne,2012-08-14 00:00:00,380386864929,m
2337,Svitlana,Nesterenko,Odesa,2016-09-11 00:00:00,380855872584,f
2338,Pavlo,Romanchuko,Frankivsk,2012-10-07 00:00:00,380637526247,m
2339,Svitlana,Nesterenko,Rivne,2007-08-16 00:00:00,380260068061,f
2340,Andrii,Usenko,Strii,2008-01-12 00:00:00,380589736046,m
2341,Zhanna,Vasylchenko,Rivne,2011-09-30 00:00:00,380961724311,f
2342,Roman,Vasylchenko,Sambir,2014-04-05 00:00:00,380068310042,m
2343,Svitlana,Sydorenko,Sambir,2011-02-24 00:00:00,380381980383,f
2344,Yevhen,Antonenko,Pynyani,2016-09-07 00:00:00,380189429528,m
2345,Kateryna,Oleksiyenko,Strii,2007-12-26 00:00:00,380503206421,f
2346,Roman,Yevdokymenko,Rivne,2008-10-07 00:00:00,380499012532,m
2347,Nataliia,Tkachenko,Rivne,2013-03-16 00:00:00,380470321284,f
2348,Fedir,Pavlenko,Pynyani,2014-05-20 00:00:00,380387339952,m
2349,Zhanna,Oleksiyenko,Pynyani,2012-03-31 00:00:00,380289730568,f
2350,Andrii,Nesterenko,Sambir,2007-10-12 00:00:00,380325827684,m
2351,Zhanna,Romanchuko,Lviv,2012-11-16 00:00:00,380697474507,f
2352,Oleh,Yevdokymenko,Strii,2012-10-08 00:00:00,380900029805,m
2353,Kateryna,Lysenko,Kyiv,2016-09-28 00:00:00,380734881981,f
2354,Pavlo,Sydorenko,Frankivsk,2012-11-18 00:00:00,380035519162,m
2355,Larysa,Kovalenko,Rivne,2012-10-25 00:00:00,380227823764,f
2356,Yevhen,Antonenko,Odesa,2014-02-04 00:00:00,380968412941,m
2357,Larysa,Sydorenko,Pynyani,2015-12-04 00:00:00,380455895201,f
2358,Ivan,Balanenko,Rivne,2011-10-04 00:00:00,380478254387,m
2359,Kateryna,Kovalko,Odesa,2014-09-05 00:00:00,380546621587,f
2360,Pavlo,Usenko,Rivne,2008-08-19 00:00:00,380990249258,m
2361,Svitlana,Nesterenko,Strii,2008-10-10 00:00:00,380538044270,f
2362,Ivan,Usenko,Pynyani,2016-02-20 00:00:00,380531908358,m
2363,Larysa,Bilenko,Strii,2013-12-14 00:00:00,380124873940,f
2364,Oleh,Kovalko,Sambir,2009-07-25 00:00:00,380320776031,m
2365,Larysa,Hrytsenko,Strii,2009-12-13 00:00:00,380463656285,f
2366,Fedir,Fedorenko,Pynyani,2007-07-10 00:00:00,380896771736,m
2367,Mariia,Danylenko,Kyiv,2010-05-19 00:00:00,380460028500,f
2368,Bohdan,Hrytsenko,Pynyani,2015-09-24 00:00:00,380946050136,m
2369,Svitlana,Yevdokymenko,Pynyani,2008-01-06 00:00:00,380290093909,f
2370,Pavlo,Antonenko,Rivne,2013-10-01 00:00:00,380235884478,m
2371,Kateryna,Ivanchenko,Rivne,2010-08-08 00:00:00,380439182317,f
2372,Bohdan,Bilenko,Pynyani,2016-12-11 00:00:00,380481091148,m
2373,Daryna,Kovalko,Sambir,2015-01-21 00:00:00,380995661702,f
2374,Oleh,Fedorenko,Strii,2010-12-21 00:00:00,380735993828,m
2375,Veronika,Kovalenko,Frankivsk,2011-10-08 00:00:00,380749571602,f
2376,Andrii,Oleksiyenko,Pynyani,2007-06-17 00:00:00,380153233764,m
2377,Daryna,Kovalenko,Strii,2012-05-04 00:00:00,380724663084,f
2378,Andrii,Bilenko,Rivne,2014-10-12 00:00:00,380554832687,m
2379,Veronika,Bilenko,Frankivsk,2014-08-21 00:00:00,380496881960,f
2380,Bohdan,Tkachenko,Frankivsk,2016-10-27 00:00:00,380032896473,m
2381,Halyna,Kovalko,Kyiv,2008-11-22 00:00:00,380354423089,f
2382,Bohdan,Fedorenko,Rivne,2016-09-04 00:00:00,380042109504,m
2383,Nataliia,Usenko,Strii,2007-05-28 00:00:00,380514153937,f
2384,Oleh,Lysenko,Frankivsk,2015-02-05 00:00:00,380414812179,m
2385,Nataliia,Lysenko,Odesa,2011-10-13 00:00:00,380531967246,f
2386,Oleh,Hrytsenko,Kyiv,2012-08-03 00:00:00,380773499834,m
2387,Mariia,Melko,Pynyani,2008-08-22 00:00:00,380755441346,f
2388,Pavlo,Danylenko,Strii,2016-10-07 00:00:00,380987850606,m
2389,Halyna,Yevdokymenko,Rivne,2011-06-16 00:00:00,380239001233,f
2390,Andrii,Ivanchenko,Lviv,2015-01-31 00:00:00,380685086695,m
2391,Zhanna,Melko,Odesa,2009-06-09 00:00:00,380906253597,f
2392,Fedir,Danylenko,Rivne,2014-05-24 00:00:00,380509180197,m
2393,Zhanna,Kovalenko,Sambir,2013-11-29 00:00:00,380564001625,f
2394,Andrii,Ivanchenko,Frankivsk,2016-02-25 00:00:00,380252222446,m
2395,Veronika,Oleksiyenko,Rivne,2009-12-07 00:00:00,380428208636,f
2396,Fedir,Kovalko,Odesa,2007-06-29 00:00:00,380963169082,m
2397,Nataliia,Fedorenko,Rivne,2010-04-03 00:00:00,380630308994,f
2398,Bohdan,Kovalko,Rivne,2011-11-29 00:00:00,380956094359,m
2399,Svitlana,Nesterenko,Pynyani,2007-11-04 00:00:00,380408318554,f
2400,Vitalii,Balanenko,Lviv,2011-09-04 00:00:00,380505667283,m
2401,Kateryna,Yevdokymenko,Lviv,2012-02-11 00:00:00,380955162184,f
2402,Andrii,Oleksiyenko,Frankivsk,2016-10-26 00:00:00,380648421385,m
2403,Zhanna,Tkachenko,Pynyani,2011-04-18 00:00:00,380123749757,f
2404,Vitalii,Romanchuko,Frankivsk,2014-07-11 00:00:00,380253449703,m
2405,Nataliia,Fedorenko,Pynyani,2011-05-22 00:00:00,380299088983,f
2406,Vitalii,Kovalenko,Sambir,2012-09-20 00:00:00,380904687498,m
2407,Zhanna,Romanchuko,Odesa,2014-10-25 00:00:00,380435906831,f
2408,Vitalii,Yevdokymenko,Frankivsk,2016-02-15 00:00:00,380621012440,m
2409,Halyna,Vasylchenko,Kyiv,2011-04-29 00:00:00,380274717121,f
2410,Vitalii,Kovalenko,Rivne,2016-01-28 00:00:00,380380139275,m
2411,Veronika,Usenko,Rivne,2011-03-17 00:00:00,380128309147,f
2412,Vitalii,Fedorenko,Pynyani,2007-02-15 00:00:00,380321615067,m
2413,Daryna,Kovalenko,Odesa,2015-05-01 00:00:00,380757181086,f
2414,Roman,Oleksiyenko,Pynyani,2012-07-30 00:00:00,380733502543,m
2415,Veronika,Bilenko,Pynyani,2011-08-04 00:00:00,380041513594,f
2416,Ivan,Romanchuko,Kyiv,2015-06-21 00:00:00,380064575793,m
2417,Mariia,Sydorenko,Odesa,2014-06-12 00:00:00,380863576356,f
2418,Vitalii,Melko,Lviv,2009-02-19 00:00:00,380740060363,m
2419,Nataliia,Kovalko,Kyiv,2007-12-11 00:00:00,380715857927,f
2420,Oleh,Danylenko,Odesa,2008-10-20 00:00:00,380076722287,m
2421,Halyna,Usenko,Frankivsk,2011-05-11 00:00:00,380578623028,f
2422,Pavlo,Hrytsenko,Odesa,2012-04-20 00:00:00,380396865363,m
2423,Veronika,Yevdokymenko,Odesa,2007-06-18 00:00:00,380287293905,f
2424,Yevhen,Balanenko,Kyiv,2008-01-24 00:00:00,380791062960,m
2425,Nataliia,Nesterenko,Odesa,2016-08-21 00:00:00,380123121500,f
2426,Yevhen,Vasylchenko,Strii,2016-12-24 00:00:00,380104620263,m
2427,Kateryna,Usenko,Pynyani,2007-08-17 00:00:00,380891806441,f
2428,Vitalii,Vasylchenko,Frankivsk,2012-09-29 00:00:00,380176370767,m
2429,Mariia,Romanchuko,Pynyani,2009-01-01 00:00:00,380303673504,f
2430,Vitalii,Sydorenko,Pynyani,2008-11-13 00:00:00,380494982636,m
2431,Veronika,Romanchuko,Pynyani,2008-12-23 00:00:00,380957055472,f
2432,Oleh,Oleksiyenko,Strii,2015-12-12 00:00:00,380184355199,m
2433,Nataliia,Antonenko,Strii,2010-11-20 00:00:00,380238787764,f
2434,Ivan,Sydorenko,Pynyani,2011-08-14 00:00:00,380991124460,m
2435,Mariia,Kovalenko,Frankivsk,2016-01-31 00:00:00,380300402417,f
2436,Fedir,Antonenko,Kyiv,2012-10-11 00:00:00,380310334033,m
2437,Nataliia,Hrytsenko,Odesa,2015-10-13 00:00:00,380302643719,f
2438,Pavlo,Pavlenko,Strii,2010-07-04 00:00:00,380538751277,m
2439,Larysa,Fedorenko,Kyiv,2010-02-14 00:00:00,380599549710,f
2440,Roman,Melko,Strii,2016-08-22 00:00:00,380216679048,m
2441,Svitlana,Fedorenko,Frankivsk,2010-02-18 00:00:00,380193889959,f
2442,Andrii,Balanenko,Sambir,2010-12-03 00:00:00,380651535774,m
2443,Halyna,Balanenko,Pynyani,2010-02-17 00:00:00,380807195474,f
2444,Vitalii,Pavlenko,Odesa,2011-02-19 00:00:00,380440375132,m
2445,Daryna,Kovalko,Pynyani,2012-09-30 00:00:00,380104152839,f
2446,Ivan,Kovalko,Odesa,2013-11-24 00:00:00,380120672118,m
2447,Halyna,Kovalko,Frankivsk,2011-04-06 00:00:00,380393712122,f
2448,Vitalii,Lysenko,Odesa,2016-04-20 00:00:00,380824236639,m
2449,Nataliia,Kovalko,Sambir,2011-12-03 00:00:00,380945474422,f
2450,Oleh,Lysenko,Kyiv,2008-07-22 00:00:00,380138437983,m
2451,Kateryna,Kovalenko,Lviv,2008-09-29 00:00:00,380930105235,f
2452,Pavlo,Hrytsenko,Lviv,2013-06-13 00:00:00,380996495362,m
2453,Zhanna,Melko,Kyiv,2010-08-17 00:00:00,380620929605,f
2454,Roman,Bilenko,Kyiv,2014-04-30 00:00:00,380569035479,m
2455,Nataliia,Antonenko,Rivne,2008-10-29 00:00:00,380546295232,f
2456,Vitalii,Lysenko,Lviv,2016-05-06 00:00:00,380862572255,m
2457,Larysa,Romanchuko,Pynyani,2015-12-22 00:00:00,380317184792,f
2458,Oleh,Sydorenko,Frankivsk,2008-08-29 00:00:00,380078987499,m
2459,Nataliia,Ivanchenko,Lviv,2012-11-26 00:00:00,380776103757,f
2460,Andrii,Danylenko,Pynyani,2014-07-12 00:00:00,380064415318,m
2461,Mariia,Lysenko,Kyiv,2008-03-06 00:00:00,380340587490,f
2462,Bohdan,Bilenko,Pynyani,2015-08-24 00:00:00,380662181964,m
2463,Veronika,Pavlenko,Odesa,2011-10-27 00:00:00,380253269612,f
2464,Andrii,Usenko,Kyiv,2010-12-16 00:00:00,380239172736,m
2465,Svitlana,Kovalko,Frankivsk,2007-01-27 00:00:00,380614016376,f
2466,Vitalii,Lysenko,Lviv,2015-10-08 00:00:00,380266005607,m
2467,Halyna,Yevdokymenko,Pynyani,2007-06-01 00:00:00,380978347507,f
2468,Pavlo,Danylenko,Pynyani,2015-06-16 00:00:00,380364767611,m
2469,Svitlana,Pavlenko,Frankivsk,2011-06-14 00:00:00,380766605367,f
2470,Vitalii,Kovalenko,Pynyani,2012-08-30 00:00:00,380416944491,m
2471,Halyna,Pavlenko,Odesa,2008-01-08 00:00:00,380339118968,f
2472,Bohdan,Yevdokymenko,Rivne,2011-07-11 00:00:00,380807701030,m
2473,Nataliia,Tkachenko,Lviv,2008-06-19 00:00:00,380690990434,f
2474,Ivan,Antonenko,Frankivsk,2015-03-09 00:00:00,380253012670,m
2475,Kateryna,Oleksiyenko,Kyiv,2008-03-18 00:00:00,380737417521,f
2476,Andrii,Melko,Lviv,2015-03-18 00:00:00,380528000608,m
2477,Halyna,Pavlenko,Lviv,2008-10-25 00:00:00,380525295407,f
2478,Pavlo,Pavlenko,Kyiv,2008-11-20 00:00:00,380615044112,m
2479,Veronika,Danylenko,Odesa,2008-12-31 00:00:00,380891995977,f
2480,Andrii,Bilenko,Lviv,2007-06-16 00:00:00,380460703960,m
2481,Svitlana,Lysenko,Rivne,2011-12-14 00:00:00,380050779591,f
2482,Pavlo,Oleksiyenko,Rivne,2014-08-22 00:00:00,380794171095,m
2483,Svitlana,Kovalenko,Odesa,2015-12-24 00:00:00,380468495953,f
2484,Oleh,Lysenko,Lviv,2012-05-27 00:00:00,380657323011,m
2485,Daryna,Hrytsenko,Odesa,2012-11-03 00:00:00,380758455341,f
2486,Yevhen,Antonenko,Pynyani,2014-08-09 00:00:00,380478102590,m
2487,Larysa,Ivanchenko,Lviv,2011-05-24 00:00:00,380334875876,f
2488,Ivan,Antonenko,Pynyani,2013-10-18 00:00:00,380616629724,m
2489,Kateryna,Ivanchenko,Rivne,2011-06-07 00:00:00,380798068386,f
2490,Pavlo,Kovalko,Odesa,2009-12-18 00:00:00,380600653547,m
2491,Halyna,Hrytsenko,Pynyani,2013-05-27 00:00:00,380628667116,f
2492,Roman,Yevdokymenko,Kyiv,2015-07-31 00:00:00,380707095129,m
2493,Svitlana,Melko,Lviv,2009-10-02 00:00:00,380909314822,f
2494,Oleh,Kovalenko,Sambir,2008-08-31 00:00:00,380420900401,m
2495,Halyna,Kovalko,Rivne,2009-06-03 00:00:00,380234353229,f
2496,Roman,Bilenko,Strii,2007-08-31 00:00:00,380099691332,m
2497,Daryna,Ivanchenko,Sambir,2008-10-07 00:00:00,380299903801,f
2498,Vitalii,Antonenko,Lviv,2012-12-25 00:00:00,380707929566,m
2499,Kateryna,Danylenko,Odesa,2015-12-03 00:00:00,380987735300,f
2500,Yevhen,Yevdokymenko,Sambir,2012-05-10 00:00:00,380754470693,m
2501,Larysa,Lysenko,Rivne,2007-10-02 00:00:00,380417985033,f
2502,Vitalii,Yevdokymenko,Rivne,2014-01-10 00:00:00,380640031953,m
